username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
comunica2;2017-02-16 09:50;6;8;""El @PalauDucal de #Gandia ha sido este año el escenario del 'spot' del #comunica2017 ", explica @rebeca10ten . http:// comunica2.webs.upv.es/el-anuncio-del -vii-comunica2/ …";;@PalauDucal @rebeca10ten;#Gandia #comunica2017;"832150030027018241";https://twitter.com/comunica2/status/832150030027018241
jgomezvivo;2017-02-16 09:50;7;7;"Inaugura @DianaMorantR @comunica2 amb una frase q caldria q s'aplicaren molts:'comunicar no només és parlar, és també escoltar' #Gandia";;@DianaMorantR @comunica2;#Gandia;"832150023412600832";https://twitter.com/jgomezvivo/status/832150023412600832
MrWasap_com;2017-02-16 09:49;0;0;"http:// MrWasap.com/Artic.aspx?id= 6746 … #comunica2 10 de las cosas más absurdas que Kim Jong-un ha PROHIBIDO en Corea del Norte pic.twitter.com/HiWgQXciop";;;#comunica2;"832150009952890880";https://twitter.com/MrWasap_com/status/832150009952890880
MilagroLorente;2017-02-16 09:49;3;1;"Hoy toca @comunica2 en streaming #comunica2017 #RedesSociales http:// ow.ly/p0Sb3093stJ";;@comunica2;#comunica2017 #RedesSociales;"832149995767918592";https://twitter.com/MilagroLorente/status/832149995767918592
comunica2;2017-02-16 09:49;9;10;""Pasión por comunicar, por enseñar, por aprender" así define @rebeca10ten la asistencia a esta VII edición del #comunica2017";;@rebeca10ten;#comunica2017;"832149960493826048";https://twitter.com/comunica2/status/832149960493826048
chernandez;2017-02-16 09:49;0;2;"@comunica2 @campusgandiaupv Congreso Internacional sobre Redes Sociales !!! pic.twitter.com/38Jhhz6Dvb";;@comunica2 @campusgandiaupv;;"832149893783367680";https://twitter.com/chernandez/status/832149893783367680
Malvadineitor;2017-02-16 09:48;0;2;"Creo que es la primera vez que estoy en streaming. #Comunica2";;;#Comunica2;"832149721607204864";https://twitter.com/Malvadineitor/status/832149721607204864
loumrodriguez;2017-02-16 09:48;1;2;"Empieza Congreso de Redes sociales Comunica2 . En breve mesa sobre nuevas narrativas. En directo x streaming #Comunica2017 https:// twitter.com/campusgandiaup v/status/832146883996971009 …";;;#Comunica2017;"832149682935709697";https://twitter.com/loumrodriguez/status/832149682935709697
comunica2;2017-02-16 09:48;3;6;". @DianaMorantR destaca que el tema "que a todos nos ha unido aquí" son "las redes sociales". Además, el @aj_gandia invita a conocer #Gandia";;@DianaMorantR @aj_gandia;#Gandia;"832149556603281408";https://twitter.com/comunica2/status/832149556603281408
comunica2;2017-02-16 09:46;8;9;"Finaliza @DianaMorantR : "El buen uso de la comunicación es necesario; no solo es hablar, es escuchar y entender". #comunica2017 @aj_gandia";;@DianaMorantR @aj_gandia;#comunica2017;"832149221272850432";https://twitter.com/comunica2/status/832149221272850432
FelixJGJ;2017-02-16 09:45;0;5;"@comunica2 @UPV #comunica2017 pic.twitter.com/GoLuDKd4mK";;@comunica2 @UPV;#comunica2017;"832148888245194755";https://twitter.com/FelixJGJ/status/832148888245194755
AnaMartinez;2017-02-16 09:45;0;2;"Congresso Internacional sobre Redes Sociais #comunica2 . En directo #aovivo streaming vía YouTube ==> http:// comunica2.webs.upv.es /";;;#comunica2 #aovivo;"832148869546967040";https://twitter.com/AnaMartinez/status/832148869546967040
comunica2;2017-02-16 09:44;2;3;". @DianaMorantR pide "no ensuciar el debate en redes". Hablaremos de los trols hoy a las 13h. En #comunica2017 #Gandia";;@DianaMorantR;#comunica2017 #Gandia;"832148553761951745";https://twitter.com/comunica2/status/832148553761951745
VictorCaminoVlc;2017-02-16 09:43;3;2;""La responsabilidad del uso de Redes Sociales en las Instituciones es indispensable" apunta @DianaMorantR en el @comunica2 #comunica2017";;@DianaMorantR @comunica2;#comunica2017;"832148383657771012";https://twitter.com/VictorCaminoVlc/status/832148383657771012
Viserys_TargRol;2017-02-16 09:43;0;0;"#comunica2 Yo paso enserio...";;;#comunica2;"832148284961587201";https://twitter.com/Viserys_TargRol/status/832148284961587201
Viserys_TargRol;2017-02-16 09:42;0;0;"#comunica2 Pobres perritos y gatitos que verguencita...";;;#comunica2;"832148194477871104";https://twitter.com/Viserys_TargRol/status/832148194477871104
Carlos_Penades;2017-02-16 09:42;1;1;"La Alcaldesa de #Gandia @DianaMorantR da inicio al VII Congreso de Redes Sociales #comunica2017 @comunica2 @campusgandiaupv pic.twitter.com/IO5EDY2VOc";;@DianaMorantR @comunica2 @campusgandiaupv;#Gandia #comunica2017;"832148159451320320";https://twitter.com/Carlos_Penades/status/832148159451320320
comunica2;2017-02-16 09:41;1;1;". @DianaMorantR repasa la actualidad y habla de @realDonaldTrump para explicar la "influencia" e importancia de las redes sociales. #Gandia";;@DianaMorantR @realDonaldTrump;#Gandia;"832147941632655360";https://twitter.com/comunica2/status/832147941632655360
Viserys_TargRol;2017-02-16 09:41;0;0;"#comunica2 Alcaldesa asesina!";;;#comunica2;"832147892307623936";https://twitter.com/Viserys_TargRol/status/832147892307623936
Viserys_TargRol;2017-02-16 09:40;0;0;"#comunica2 Puf, si llego a saber que venía esta no vengo! Que asquito...";;;#comunica2;"832147751450398720";https://twitter.com/Viserys_TargRol/status/832147751450398720
josemaprieto;2017-02-16 09:40;1;4;"Buenos días a quienes participáis hoy del #Comunica2017 desde @campusgandiaupv. Supongo que no queda mal seguiros tuiteando. @comunica2";;@campusgandiaupv @comunica2;#Comunica2017;"832147710962708480";https://twitter.com/josemaprieto/status/832147710962708480
ehpasaFTW;2017-02-16 09:40;0;2;"Quiero mi momento de fama por favor #Comunica2017 #Comunica2";;;#Comunica2017 #Comunica2;"832147570587729920";https://twitter.com/ehpasaFTW/status/832147570587729920
jmherranz;2017-02-16 09:40;2;1;"Hoy por la tarde te esperamos en el taller de #VirtualReality en #Comunica2 @psbaut pic.twitter.com/GcVChbeolb";;@psbaut;#VirtualReality #Comunica2;"832147532394426369";https://twitter.com/jmherranz/status/832147532394426369
EvaAnta;2017-02-16 09:39;2;8;"#comunica2017 ja estem ACI @martacelada @MarvelCrowd @BrandManic @comunica2";;@martacelada @MarvelCrowd @BrandManic @comunica2;#comunica2017;"832147410147221505";https://twitter.com/EvaAnta/status/832147410147221505
comunica2;2017-02-16 09:39;3;6;"Junto a @DianaMorantR , inauguran el #comunica2017 @rebeca10ten , @jesalbaEPSG y @MargaTwita . También presentes, varios concejales @aj_gandia";;@DianaMorantR @rebeca10ten @jesalbaEPSG @MargaTwita @aj_gandia;#comunica2017;"832147325153898496";https://twitter.com/comunica2/status/832147325153898496
jupeso1;2017-02-16 09:38;3;9;"Hace 2 años en @comunica2 https://www. youtube.com/watch?v=D5H1Sd TA_xY … Y hoy en #Comunica2017 están @martacelada y @EvaAnta dándolo todo sobre #influencers";;@comunica2 @martacelada @EvaAnta;#Comunica2017 #influencers;"832147234527526912";https://twitter.com/jupeso1/status/832147234527526912
comunica2;2017-02-16 09:37;5;7;"La alcaldesa de #Gandia , @DianaMorantR explica que #comunica2017 es uno de los congresos más prestigiosos de redes sociales de España.";;@DianaMorantR;#Gandia #comunica2017;"832146893912301568";https://twitter.com/comunica2/status/832146893912301568
mario_montagud;2017-02-16 09:37;2;7;"Arranca el congrés internacional @comunica2 al @campusgandiaupv ! Full house! :) #Comunica2017 #UPVGandiaCiencia pic.twitter.com/mFGHLTfao8";;@comunica2 @campusgandiaupv;#Comunica2017 #UPVGandiaCiencia;"832146886383529984";https://twitter.com/mario_montagud/status/832146886383529984
UPVCampusGandia;2017-02-16 09:37;28;47;"Inauguramos el Congreso de Redes Sociales #Comunica2017 #Gandia @UPV Síguelo en @comunica2 Retransmisión en directo pic.twitter.com/bw24MmGTLB";;@UPV @comunica2;#Comunica2017 #Gandia;"832146883996971009";https://twitter.com/UPVCampusGandia/status/832146883996971009
eldadodelarte;2017-02-16 09:37;1;5;"Ahora sí, @comunica2 comienza con el discurso institucional. Podéis seguirlo por streaming #comunica2017 pic.twitter.com/BkGvq1bGVW";;@comunica2;#comunica2017;"832146882298261504";https://twitter.com/eldadodelarte/status/832146882298261504
UPV;2017-02-16 09:37;16;14;"Si no tienes la suerte de estar en el @comunica2 sigue la conversación con #comunica2017 y el streaming a través de http://www. comunica2gandia.com pic.twitter.com/mf7RfqvU8B";;@comunica2;#comunica2017;"832146752916553728";https://twitter.com/UPV/status/832146752916553728
TeatreRavalG;2017-02-16 09:36;0;3;"Arranca @comunica2 #comunica2017 amb la salutació de @DianaMorantR i els #30AnysTeatreRavalG Anem! pic.twitter.com/W5X9Cmyn4X";;@comunica2 @DianaMorantR;#comunica2017 #30AnysTeatreRavalG;"832146723183013888";https://twitter.com/TeatreRavalG/status/832146723183013888
joaquinete;2017-02-16 09:36;0;2;"Comenzamos @comunica2 'Congreso Internacional sobre Redes Sociales' #comunica2017 pic.twitter.com/MWOCF2DIPS";;@comunica2;#comunica2017;"832146604492804098";https://twitter.com/joaquinete/status/832146604492804098
arslua;2017-02-16 09:35;0;0;"¡Comienza #Comunica2 ! pic.twitter.com/jWA4SkyvJH";;;#Comunica2;"832146423160401920";https://twitter.com/arslua/status/832146423160401920
MarvelCrowd;2017-02-16 09:34;2;7;"Ya estamos en @comunica2 #comunica2017 para hablar de #Instagram con @emilio_chulia #marketing … https://www. instagram.com/p/BQkOJ-xjOPn/";;@comunica2 @emilio_chulia;#comunica2017 #Instagram #marketing;"832146229555507200";https://twitter.com/MarvelCrowd/status/832146229555507200
PJoverOrtega;2017-02-16 09:32;0;1;"Segundo año siendo colaborador de @comunica2 , y todo sigue igual de bien por Gandía! Un honor estar aquí !! #EquipoTwitterMoments pic.twitter.com/0bi2OGJRme";;@comunica2;#EquipoTwitterMoments;"832145686892265473";https://twitter.com/PJoverOrtega/status/832145686892265473
Fundeu;2017-02-16 09:32;2;6;"Nuestro compañero @AlexvonKarma participa hoy en @comunica2 . Puedes seguir el congreso en directo en http:// bit.ly/2kMMkHO #Comunica2 pic.twitter.com/noVvlSjmIM";;@AlexvonKarma @comunica2;#Comunica2;"832145646345973760";https://twitter.com/Fundeu/status/832145646345973760
comunica2;2017-02-16 09:32;0;1;"¡Benvingudes al #comunica2017 , @TeatreRavalG ! #Gandia https:// twitter.com/TeatreRavalG/s tatus/832142507978932224 …";;@TeatreRavalG;#comunica2017 #Gandia;"832145575743197184";https://twitter.com/comunica2/status/832145575743197184
ehpasaFTW;2017-02-16 09:32;3;3;"EH! PASA AL @comunica2 #comunica2017";;@comunica2;#comunica2017;"832145563357417473";https://twitter.com/ehpasaFTW/status/832145563357417473
carmenmontr1;2017-02-16 09:31;2;3;"#comunica2 que los Andaluces no queremos ser ciudadanos de segunda STOP IMPUESTO SUCESIONES @impuestosucesio pic.twitter.com/rWToAFLBbU";;@impuestosucesio;#comunica2;"832145316912705538";https://twitter.com/carmenmontr1/status/832145316912705538
comunica2;2017-02-16 09:30;6;13;"¡Atentos! El hashtag oficial de esta edición es #comunica2017 ¡Ahí os queremos leer! #Gandia pic.twitter.com/kXqlbjPeZf";;;#comunica2017 #Gandia;"832145149543251968";https://twitter.com/comunica2/status/832145149543251968
evasanagustin;2017-02-16 09:30;1;1;"Asomándome al streaming de "Nuevas narrativas" en #comunica2 http:// comunica2.webs.upv.es / Tema comentado últimamente en @eae_ e #inboundiebs";;@eae_;#comunica2 #inboundiebs;"832145122217320448";https://twitter.com/evasanagustin/status/832145122217320448
Josep_Piera;2017-02-16 09:30;1;2;""Entrecinquem" està en @comunica2 !! O.o #comunica2";;@comunica2;#comunica2;"832145065346727940";https://twitter.com/Josep_Piera/status/832145065346727940
paulatraver;2017-02-16 09:30;2;4;"Nuevas narrativas @miqueldelpozo @mcarvajal_ @cesartuit @eldadodelarte #Comunica2 @comunica2 http:// buff.ly/2lcHiIi";;@miqueldelpozo @mcarvajal_ @cesartuit @eldadodelarte @comunica2;#Comunica2;"832145006840389632";https://twitter.com/paulatraver/status/832145006840389632
VespaAddicted;2017-02-16 09:28;0;5;"Ya en el @comunica2 con @JuditF29 #Inesica #Comunica2017 pic.twitter.com/LTyAA8RDFp";;@comunica2 @JuditF29;#Inesica #Comunica2017;"832144715969617920";https://twitter.com/VespaAddicted/status/832144715969617920
albertogarsan;2017-02-16 09:27;3;7;"Foto de rigor con estos gentlemen's en el @comunica2 con ganas de aprender y de pasarlo bien! pic.twitter.com/wgSOEzlqA6";;@comunica2;;"832144427741233153";https://twitter.com/albertogarsan/status/832144427741233153
UPV;2017-02-16 09:27;0;1;"#comunica2017 es el oficial";;;#comunica2017;"832144385940783104";https://twitter.com/UPV/status/832144385940783104
comunica2;2017-02-16 09:27;1;5;"'Nuevas narrativas' es nuestra primera ponencia, ¡bienvenidos a #Gandia ! :-) https:// twitter.com/lab_rtvees/sta tus/832143837111910400 …";;;#Gandia;"832144377313128448";https://twitter.com/comunica2/status/832144377313128448
ANAPEIRO;2017-02-16 09:25;0;1;"Primer día de @comunica2 !!! Nos podéis seguir en directo a través de YouTube";;@comunica2;;"832143867730341888";https://twitter.com/ANAPEIRO/status/832143867730341888
lab_rtvees;2017-02-16 09:25;0;2;"Todos estos símbolos son nuevas formas de comunicar. Hablamos de nuevas narrativas en @comunica2 pic.twitter.com/TpLE1nRht7";;@comunica2;;"832143837111910400";https://twitter.com/lab_rtvees/status/832143837111910400
msubirats;2017-02-16 09:25;3;10;"A punto para @comunica2 esto empieza en breve! #comunica2 pic.twitter.com/wbxk67KXyr";;@comunica2;#comunica2;"832143735651696640";https://twitter.com/msubirats/status/832143735651696640
gamusino;2017-02-16 09:24;0;0;"pero por qué hootsuite, qué ganas de sufrir, qué ganas de hacer daño por favor.";;;;"832143508530221056";https://twitter.com/gamusino/status/832143508530221056
SirManuGuillen;2017-02-16 09:24;0;0;"#Comunica2 #comunica2017 #comunica2gandia @comunica2 A este paso este tweet va a parecer el nombre de un aeropuerto. ¿Cuál debo usar?";;@comunica2;#Comunica2 #comunica2017 #comunica2gandia;"832143490582708224";https://twitter.com/SirManuGuillen/status/832143490582708224
saraycerro;2017-02-16 09:23;1;2;"¡Un año más trabajando en el @comunica2 ! Qué honor poder formar parte de este PEDAZO de congreso. #Comunica2017 En nada empezamos :)";;@comunica2;#Comunica2017;"832143457183551488";https://twitter.com/saraycerro/status/832143457183551488
comunica2;2017-02-16 09:23;7;14;"¡Buenos días! ¡Todo listo para el #comunica2017 de #Gandia ! ¡Empezamos la séptima edición en pocos minutos!";;;#comunica2017 #Gandia;"832143337775837185";https://twitter.com/comunica2/status/832143337775837185
TeatreRavalG;2017-02-16 09:20;2;3;"#BonDia El #TeatreRavalGandia vos saluda des del @comunica2 Tots a les #xarxessocials ! pic.twitter.com/cdxvVaVkWo";;@comunica2;#BonDia #TeatreRavalGandia #xarxessocials;"832142507978932224";https://twitter.com/TeatreRavalG/status/832142507978932224
mrebollo;2017-02-16 09:18;1;0;"preparados, listos, ¡ya! #comunica2 #comunica2017 ¿habéis visto el cubo amarillo? ;) https://www. instagram.com/p/BQkMTKVAQLv/";;;#comunica2 #comunica2017;"832142144806715393";https://twitter.com/mrebollo/status/832142144806715393
aniruel_ewoks;2017-02-16 09:16;0;0;"#comunica2 pic.twitter.com/Dt2iupMF2Q";;;#comunica2;"832141494567968768";https://twitter.com/aniruel_ewoks/status/832141494567968768
ofdetower;2017-02-16 09:15;0;0;"para seguir on line?? #Suerte !";;;#Suerte;"832141414138011648";https://twitter.com/ofdetower/status/832141414138011648
AlexvonKarma;2017-02-16 09:14;1;6;"Mamá, ya estoy sentadito y preparado para el @comunica2 . Un beso. pic.twitter.com/xM4CqnBniM";;@comunica2;;"832141094334918657";https://twitter.com/AlexvonKarma/status/832141094334918657
borjateran;2017-02-16 09:13;6;13;"Esto se va llenando. Comienza @comunica2 pic.twitter.com/LIjciyZZTj";;@comunica2;;"832140894711271424";https://twitter.com/borjateran/status/832140894711271424
GabolOficial;2017-02-16 09:13;0;0;"Nosotros ya estamos aquí! @comunica2";;@comunica2;;"832140754994810880";https://twitter.com/GabolOficial/status/832140754994810880
dpchaigneau;2017-02-16 09:06;0;2;"Tot preparat per començar el #comunica2 ... anem allà pic.twitter.com/5DSgwy0XlQ";;;#comunica2;"832139015411351552";https://twitter.com/dpchaigneau/status/832139015411351552
magavaldemo;2017-02-16 09:04;1;1;"Que recuerdos @lourdesaznar @Miriam__Rubio @marpujante #alone #comunica2 pic.twitter.com/rCHPLbYKfU";;@lourdesaznar @Miriam__Rubio @marpujante;#alone #comunica2;"832138585524563968";https://twitter.com/magavaldemo/status/832138585524563968
juliaviolero;2017-02-16 09:04;0;0;"CESAG_: RT juliaviolero: xiskya participa en #Comunica2 con una ponencia. Hoy es entrevistada por julia_otero en … pic.twitter.com/DWsoAtqZaw";;;#Comunica2;"832138569372332033";https://twitter.com/juliaviolero/status/832138569372332033
juliaviolero;2017-02-16 09:04;0;0;"CESAG_: RT juliaviolero: "Tener a alguien en contra es bueno para pensar" xiskya comunica2 CESAG_ MargaTwita";;;;"832138567992373249";https://twitter.com/juliaviolero/status/832138567992373249
juliaviolero;2017-02-16 09:04;0;0;"CESAG_: RT juliaviolero: "Las universidades debemos saber formar en los medios digitales" MargaTwita comunica2 CESAG_ xiskya";;;;"832138564745961472";https://twitter.com/juliaviolero/status/832138564745961472
mrebollo;2017-02-16 09:00;0;0;"Llegando a @comunica2 (@Comunica 2.0 in Gandia, Comunidad Valenciana) https://www. swarmapp.com/c/kU9GjzdQDzM";;@comunica2 @Comunica;;"832137492115636224";https://twitter.com/mrebollo/status/832137492115636224
lab_rtvees;2017-02-16 08:55;2;1;"A las 9h @cesartuit del @lab_rtvees habla de nuevas narrativas en el Congreso de @comunica2 en directo aquí: http:// comunica2.webs.upv.es";;@cesartuit @lab_rtvees @comunica2;;"832136300023205888";https://twitter.com/lab_rtvees/status/832136300023205888
AngelMartos;2017-02-16 08:49;0;0;"nos vemos el viernes?";;;;"832134686289829888";https://twitter.com/AngelMartos/status/832134686289829888
InfluenFer;2017-02-16 08:46;0;0;"ay el aula magna de la EPSG";;;;"832134124836106240";https://twitter.com/InfluenFer/status/832134124836106240
clara_soler;2017-02-16 08:44;0;0;"¡Que vaya muy bien el @comunica2 @MargaTwita ! Este año ha sido imposible. Mi primera falta en 7 años de vidal del Congreso";;@comunica2 @MargaTwita;;"832133500128075776";https://twitter.com/clara_soler/status/832133500128075776
BibCraiGandia;2017-02-16 08:41;2;2;"Para hoy tenemos #Buenosdias y todos @comunica2 en @campusgandiaupv los de aquí y los de allí http:// ow.ly/eKsm3093nXy #streaming #endirecto";;@comunica2 @campusgandiaupv;#Buenosdias #streaming #endirecto;"832132890511155200";https://twitter.com/BibCraiGandia/status/832132890511155200
CSC_10;2017-02-16 08:41;0;2;"Bueno, pues será hora de rescatar Twitter para el Comunica2 jajajajaj";;;;"832132796755898368";https://twitter.com/CSC_10/status/832132796755898368
borjateran;2017-02-16 08:40;0;2;"Preparados, listos, (casi) ya. Que empieza @comunica2 pic.twitter.com/iIg5XGkT52";;@comunica2;;"832132483579838464";https://twitter.com/borjateran/status/832132483579838464
bibliovirtual;2017-02-16 08:35;2;7;"¡No te lo pierdas! #socialbiblio presentamos en #comunica2 https:// twitter.com/socialbiblio/s tatus/831986461599752193 …";;;#socialbiblio #comunica2;"832131316728655872";https://twitter.com/bibliovirtual/status/832131316728655872
TxemAllende;2017-02-16 08:34;1;2;"Pos nah', la espera ha llegado a su fin. Dentro de nada empezaremos, en @lostresanillos , a cubrir la primera jornada del @comunica2 . pic.twitter.com/iv1dD6ky1b";;@lostresanillos @comunica2;;"832131011517485056";https://twitter.com/TxemAllende/status/832131011517485056
MarvelCrowd;2017-02-16 08:32;0;6;"En breve empieza la VII edición de #Comunica2 . Nuestras compis @EvaAnta y @martacelada hablarán de #Instagram . http:// comunica2.webs.upv.es /";;@EvaAnta @martacelada;#Comunica2 #Instagram;"832130599112568832";https://twitter.com/MarvelCrowd/status/832130599112568832
Cristina_Ramone;2017-02-16 08:27;1;1;"Hoy arranca la 7º edición de @comunica2 Congreso de #SocialMedia Puedes seguirlo en directo http:// comunica2.webs.upv.es/edicion-2017/p rograma-septima-edicion/ … #comunica2 #Comunica2017";;@comunica2;#SocialMedia #comunica2 #Comunica2017;"832129353261670402";https://twitter.com/Cristina_Ramone/status/832129353261670402
daDelpino;2017-02-16 08:23;0;0;"Que nervios, en poco empieza el @comunica2 el #mejor #congreso en redes sociales.";;@comunica2;#mejor #congreso;"832128342451183616";https://twitter.com/daDelpino/status/832128342451183616
cesartuit;2017-02-16 08:02;1;4;"Todo listo para contar hoy cómo entendemos en el @lab_rtvees las nuevas narrativas en @comunica2 . A gozarlo!! pic.twitter.com/anvFJr4sWu";;@lab_rtvees @comunica2;;"832123084391981056";https://twitter.com/cesartuit/status/832123084391981056
paulatraver;2017-02-16 08:00;0;4;"HOY empieza @Comunica2 - Congreso Internacional sobre Redes Sociales #comunica2 #socialmedia ¡Allá vamos! http:// buff.ly/2lLCbMr pic.twitter.com/vnDOP4TQrl";;@Comunica2;#comunica2 #socialmedia;"832122465694392321";https://twitter.com/paulatraver/status/832122465694392321
lagamez;2017-02-16 07:57;1;7;"Hola, @comunica2 @MargaTwita . ¡Allá voy, Gandía! pic.twitter.com/rW5T6EMJJj";;@comunica2 @MargaTwita;;"832121832182575104";https://twitter.com/lagamez/status/832121832182575104
escuderoalma;2017-02-16 07:46;3;5;"Hoy voy a seguir @comunica2 desde la distancia. Programa interesantísimo. http:// bit.ly/2kJMfY6 #SocialMedia #comunica2";;@comunica2;#SocialMedia #comunica2;"832118891283357697";https://twitter.com/escuderoalma/status/832118891283357697
RipollesCarlos;2017-02-16 07:46;0;2;"";;;;"832118856789422080";https://twitter.com/RipollesCarlos/status/832118856789422080
SocialElephants;2017-02-16 07:42;1;1;"Los Social nos vamos al #Comunica2 @comunica2 Allí estaremos para quien se quiere acercar! GANDIA BCN";;@comunica2;#Comunica2;"832117893055836160";https://twitter.com/SocialElephants/status/832117893055836160
Bernardamus;2017-02-16 07:40;1;1;"De camino al #Comunica2 @comunica2 GANDIA BCN";;@comunica2;#Comunica2;"832117315542069248";https://twitter.com/Bernardamus/status/832117315542069248
lostresanillos;2017-02-16 07:39;3;1;"¡Muy buenos días! Nos tomamos un café y nos ponemos en marcha. El @comunica2 de este año pinta muy bien";;@comunica2;;"832117133152776192";https://twitter.com/lostresanillos/status/832117133152776192
BegoDelPrado;2017-02-16 07:37;2;13;"El VII Congreso @comunica2 empieza hoy y este año volveré a asistir, aunque desde el otro lado,… https://www. instagram.com/p/BQkAlg2Bdwh/";;@comunica2;;"832116645061488640";https://twitter.com/BegoDelPrado/status/832116645061488640
Noticias_CV;2017-02-16 06:22;0;0;"Arranca el VII Congreso Internacional sobre redes sociales Comunica2 en la UPV del Campus de Gandia http:// ift.tt/2kAGyIj";;;;"832097780407603200";https://twitter.com/Noticias_CV/status/832097780407603200
vmartinezpr;2017-02-16 05:16;0;3;"@incotecpro y #Comunica2 .0 te ofrecen una nueva oportunidad de formación online para fortalecer tus competencias en liderazgo y comunicación pic.twitter.com/81Iizl203l";;@incotecpro;#Comunica2;"832081114550374401";https://twitter.com/vmartinezpr/status/832081114550374401
